"id","kissed"
1,0.7291807718348
2,0.593369283003795
3,0.64335102106448
4,0.593369283003795
5,0.593369283003795
6,0.708953988745448
7,0.7291807718348
8,0.708953988745448
9,0.483734087694484
10,0.708953988745448
11,0.843550624133148
12,0.708953988745448
13,0.64335102106448
14,0.708953988745448
15,0.593369283003795
16,0.708953988745448
17,0.843550624133148
18,0.7291807718348
19,0.64335102106448
20,0.64335102106448
21,0.7291807718348
22,0.483734087694484
23,0.708953988745448
24,0.708953988745448
25,0.64335102106448
26,0.708953988745448
27,0.593369283003795
28,0.64335102106448
29,0.843550624133148
30,0.708953988745448
31,0.708953988745448
32,0.708953988745448
33,0.64335102106448
34,0.7291807718348
35,0.708953988745448
36,0.708953988745448
37,0.593369283003795
38,0.708953988745448
39,0.708953988745448
40,0.593369283003795
41,0.708953988745448
42,0.593369283003795
43,0.593369283003795
44,0.708953988745448
45,0.708953988745448
46,0.593369283003795
47,0.708953988745448
48,0.593369283003795
49,0.64335102106448
50,0.593369283003795
51,0.75609756097561
52,0.64335102106448
53,0.843550624133148
54,0.593369283003795
55,0.708953988745448
56,0.593369283003795
57,0.843550624133148
58,0.708953988745448
59,0.708953988745448
60,0.64335102106448
61,0.843550624133148
62,0.64335102106448
63,0.843550624133148
64,0.64335102106448
65,0.708953988745448
66,0.593369283003795
67,0.75609756097561
68,0.843550624133148
69,0.708953988745448
70,0.843550624133148
71,0.64335102106448
72,0.64335102106448
73,0.64335102106448
74,0.843550624133148
75,0.708953988745448
76,0.708953988745448
77,0.708953988745448
78,0.708953988745448
79,0.64335102106448
80,0.64335102106448
81,0.708953988745448
82,0.708953988745448
83,0.7291807718348
84,0.483734087694484
85,0.708953988745448
86,0.593369283003795
87,0.708953988745448
88,0.708953988745448
89,0.708953988745448
90,0.708953988745448
91,0.64335102106448
92,0.64335102106448
93,0.708953988745448
94,0.7291807718348
95,0.708953988745448
96,0.843550624133148
97,0.593369283003795
98,0.781002638522427
99,0.708953988745448
100,0.7291807718348
101,0.843550624133148
102,0.593369283003795
103,0.708953988745448
104,0.593369283003795
105,0.708953988745448
106,0.708953988745448
107,0.708953988745448
108,0.708953988745448
109,0.593369283003795
110,0.708953988745448
111,0.708953988745448
112,0.64335102106448
113,0.593369283003795
114,0.708953988745448
115,0.7291807718348
116,0.843550624133148
117,0.483734087694484
118,0.64335102106448
119,0.708953988745448
120,0.64335102106448
121,0.593369283003795
122,0.593369283003795
123,0.843550624133148
124,0.708953988745448
125,0.7291807718348
126,0.64335102106448
127,0.708953988745448
128,0.843550624133148
129,0.708953988745448
130,0.483734087694484
131,0.843550624133148
132,0.708953988745448
133,0.64335102106448
134,0.64335102106448
135,0.708953988745448
136,0.708953988745448
137,0.708953988745448
138,0.708953988745448
139,0.708953988745448
140,0.708953988745448
141,0.708953988745448
142,0.843550624133148
143,0.64335102106448
144,0.835322195704057
145,0.708953988745448
146,0.64335102106448
147,0.708953988745448
148,0.64335102106448
149,0.64335102106448
150,0.708953988745448
151,0.64335102106448
152,0.64335102106448
153,0.708953988745448
154,0.708953988745448
155,0.708953988745448
156,0.593369283003795
157,0.708953988745448
158,0.708953988745448
159,0.64335102106448
160,0.64335102106448
161,0.593369283003795
162,0.843550624133148
163,0.593369283003795
164,0.593369283003795
165,0.64335102106448
166,0.64335102106448
167,0.708953988745448
168,0.708953988745448
169,0.593369283003795
170,0.64335102106448
171,0.64335102106448
172,0.843550624133148
173,0.593369283003795
174,0.64335102106448
175,0.708953988745448
176,0.708953988745448
177,0.593369283003795
178,0.708953988745448
179,0.64335102106448
180,0.708953988745448
181,0.64335102106448
182,0.64335102106448
183,0.7291807718348
184,0.708953988745448
185,0.708953988745448
186,0.593369283003795
187,0.7291807718348
188,0.708953988745448
189,0.593369283003795
190,0.64335102106448
191,0.708953988745448
192,0.708953988745448
193,0.708953988745448
194,0.708953988745448
195,0.593369283003795
196,0.843550624133148
197,0.64335102106448
198,0.708953988745448
199,0.708953988745448
200,0.708953988745448
201,0.708953988745448
202,0.708953988745448
203,0.843550624133148
204,0.593369283003795
205,0.593369283003795
206,0.708953988745448
207,0.593369283003795
208,0.64335102106448
209,0.708953988745448
210,0.708953988745448
211,0.64335102106448
212,0.708953988745448
213,0.593369283003795
214,0.708953988745448
215,0.708953988745448
216,0.64335102106448
217,0.593369283003795
218,0.708953988745448
219,0.64335102106448
220,0.64335102106448
221,0.708953988745448
222,0.593369283003795
223,0.781002638522427
224,0.708953988745448
225,0.708953988745448
226,0.64335102106448
227,0.781002638522427
228,0.593369283003795
229,0.64335102106448
230,0.843550624133148
231,0.64335102106448
232,0.593369283003795
233,0.708953988745448
234,0.593369283003795
235,0.708953988745448
236,0.708953988745448
237,0.708953988745448
238,0.843550624133148
239,0.593369283003795
240,0.708953988745448
241,0.64335102106448
242,0.64335102106448
243,0.708953988745448
244,0.64335102106448
245,0.64335102106448
246,0.64335102106448
247,0.708953988745448
248,0.708953988745448
249,0.593369283003795
250,0.708953988745448
251,0.593369283003795
252,0.708953988745448
253,0.708953988745448
254,0.64335102106448
255,0.708953988745448
256,0.64335102106448
257,0.708953988745448
258,0.64335102106448
259,0.64335102106448
260,0.708953988745448
261,0.708953988745448
262,0.708953988745448
263,0.64335102106448
264,0.483734087694484
265,0.708953988745448
266,0.843550624133148
267,0.64335102106448
268,0.593369283003795
269,0.64335102106448
270,0.843550624133148
271,0.843550624133148
272,0.483734087694484
273,0.64335102106448
274,0.708953988745448
275,0.708953988745448
276,0.843550624133148
277,0.708953988745448
278,0.483734087694484
279,0.64335102106448
280,0.593369283003795
281,0.708953988745448
282,0.781002638522427
283,0.843550624133148
284,0.593369283003795
285,0.64335102106448
286,0.708953988745448
287,0.708953988745448
288,0.593369283003795
289,0.843550624133148
290,0.708953988745448
291,0.835322195704057
292,0.708953988745448
293,0.843550624133148
294,0.593369283003795
295,0.835322195704057
296,0.708953988745448
297,0.708953988745448
298,0.593369283003795
299,0.708953988745448
300,0.593369283003795
301,0.708953988745448
302,0.708953988745448
303,0.708953988745448
304,0.708953988745448
305,0.708953988745448
306,0.708953988745448
307,0.593369283003795
308,0.64335102106448
309,0.708953988745448
310,0.843550624133148
311,0.843550624133148
312,0.593369283003795
313,0.64335102106448
314,0.708953988745448
315,0.708953988745448
316,0.708953988745448
317,0.593369283003795
318,0.64335102106448
319,0.708953988745448
320,0.7291807718348
321,0.708953988745448
322,0.708953988745448
323,0.708953988745448
324,0.593369283003795
325,0.708953988745448
326,0.7291807718348
327,0.708953988745448
328,0.708953988745448
329,0.708953988745448
330,0.843550624133148
331,0.708953988745448
332,0.708953988745448
333,0.708953988745448
334,0.593369283003795
335,0.708953988745448
336,0.843550624133148
337,0.593369283003795
338,0.708953988745448
339,0.593369283003795
340,0.708953988745448
341,0.7291807718348
342,0.708953988745448
343,0.708953988745448
344,0.708953988745448
345,0.708953988745448
346,0.64335102106448
347,0.483734087694484
348,0.708953988745448
349,0.64335102106448
350,0.64335102106448
351,0.593369283003795
352,0.708953988745448
353,0.843550624133148
354,0.483734087694484
355,0.593369283003795
356,0.708953988745448
357,0.708953988745448
358,0.708953988745448
359,0.708953988745448
360,0.593369283003795
361,0.593369283003795
362,0.593369283003795
363,0.64335102106448
364,0.593369283003795
365,0.843550624133148
366,0.593369283003795
367,0.843550624133148
368,0.708953988745448
369,0.483734087694484
370,0.64335102106448
371,0.708953988745448
372,0.708953988745448
373,0.708953988745448
374,0.708953988745448
375,0.593369283003795
376,0.843550624133148
377,0.843550624133148
378,0.708953988745448
379,0.593369283003795
380,0.708953988745448
381,0.64335102106448
382,0.708953988745448
383,0.835322195704057
384,0.781002638522427
385,0.708953988745448
386,0.708953988745448
387,0.708953988745448
388,0.708953988745448
389,0.64335102106448
390,0.708953988745448
391,0.64335102106448
392,0.593369283003795
393,0.843550624133148
394,0.64335102106448
395,0.708953988745448
396,0.708953988745448
397,0.708953988745448
398,0.593369283003795
399,0.64335102106448
400,0.64335102106448
401,0.7291807718348
402,0.708953988745448
403,0.64335102106448
404,0.593369283003795
405,0.593369283003795
406,0.593369283003795
407,0.708953988745448
408,0.64335102106448
409,0.708953988745448
410,0.708953988745448
411,0.7291807718348
412,0.708953988745448
413,0.708953988745448
414,0.483734087694484
415,0.64335102106448
416,0.64335102106448
417,0.708953988745448
418,0.593369283003795
419,0.708953988745448
420,0.708953988745448
421,0.64335102106448
422,0.708953988745448
423,0.64335102106448
424,0.593369283003795
425,0.708953988745448
426,0.593369283003795
427,0.708953988745448
428,0.593369283003795
429,0.708953988745448
430,0.843550624133148
431,0.708953988745448
432,0.593369283003795
433,0.593369283003795
434,0.708953988745448
435,0.593369283003795
436,0.64335102106448
437,0.593369283003795
438,0.64335102106448
439,0.708953988745448
440,0.708953988745448
441,0.708953988745448
442,0.483734087694484
443,0.835322195704057
444,0.708953988745448
445,0.708953988745448
446,0.64335102106448
447,0.593369283003795
448,0.708953988745448
449,0.843550624133148
450,0.843550624133148
451,0.708953988745448
452,0.843550624133148
453,0.708953988745448
454,0.708953988745448
455,0.708953988745448
456,0.64335102106448
457,0.593369283003795
458,0.64335102106448
459,0.708953988745448
460,0.708953988745448
461,0.64335102106448
462,0.708953988745448
463,0.7291807718348
464,0.708953988745448
465,0.64335102106448
466,0.64335102106448
467,0.708953988745448
468,0.835322195704057
469,0.708953988745448
470,0.708953988745448
471,0.593369283003795
472,0.843550624133148
473,0.708953988745448
474,0.64335102106448
475,0.708953988745448
476,0.708953988745448
477,0.781002638522427
478,0.843550624133148
479,0.708953988745448
480,0.64335102106448
481,0.708953988745448
482,0.593369283003795
483,0.843550624133148
484,0.483734087694484
485,0.708953988745448
486,0.483734087694484
487,0.64335102106448
488,0.708953988745448
489,0.708953988745448
490,0.708953988745448
491,0.64335102106448
492,0.64335102106448
493,0.64335102106448
494,0.835322195704057
495,0.593369283003795
496,0.7291807718348
497,0.64335102106448
498,0.64335102106448
499,0.843550624133148
500,0.708953988745448
501,0.708953988745448
502,0.843550624133148
503,0.843550624133148
504,0.708953988745448
505,0.7291807718348
506,0.708953988745448
507,0.7291807718348
508,0.64335102106448
509,0.835322195704057
510,0.708953988745448
511,0.708953988745448
512,0.708953988745448
513,0.64335102106448
514,0.483734087694484
515,0.593369283003795
516,0.708953988745448
517,0.64335102106448
518,0.64335102106448
519,0.708953988745448
520,0.593369283003795
521,0.843550624133148
522,0.708953988745448
523,0.708953988745448
524,0.593369283003795
525,0.708953988745448
526,0.593369283003795
527,0.708953988745448
528,0.64335102106448
529,0.708953988745448
530,0.64335102106448
531,0.708953988745448
532,0.64335102106448
533,0.64335102106448
534,0.708953988745448
535,0.593369283003795
536,0.593369283003795
537,0.64335102106448
538,0.708953988745448
539,0.64335102106448
540,0.708953988745448
541,0.708953988745448
542,0.708953988745448
543,0.64335102106448
544,0.708953988745448
545,0.708953988745448
546,0.708953988745448
547,0.593369283003795
548,0.708953988745448
549,0.708953988745448
550,0.835322195704057
551,0.843550624133148
552,0.708953988745448
553,0.64335102106448
554,0.708953988745448
555,0.708953988745448
556,0.64335102106448
557,0.708953988745448
558,0.708953988745448
559,0.593369283003795
560,0.593369283003795
561,0.64335102106448
562,0.593369283003795
563,0.483734087694484
564,0.593369283003795
565,0.708953988745448
566,0.708953988745448
567,0.708953988745448
568,0.708953988745448
569,0.708953988745448
570,0.708953988745448
571,0.7291807718348
572,0.708953988745448
573,0.593369283003795
574,0.708953988745448
575,0.708953988745448
576,0.708953988745448
577,0.708953988745448
578,0.483734087694484
579,0.843550624133148
580,0.843550624133148
581,0.708953988745448
582,0.708953988745448
583,0.64335102106448
584,0.708953988745448
585,0.843550624133148
586,0.708953988745448
587,0.708953988745448
588,0.708953988745448
589,0.708953988745448
590,0.64335102106448
591,0.708953988745448
592,0.843550624133148
593,0.593369283003795
594,0.593369283003795
595,0.708953988745448
596,0.843550624133148
597,0.708953988745448
598,0.708953988745448
599,0.64335102106448
600,0.593369283003795
601,0.843550624133148
602,0.708953988745448
603,0.708953988745448
604,0.593369283003795
605,0.593369283003795
606,0.708953988745448
607,0.593369283003795
608,0.708953988745448
609,0.483734087694484
610,0.64335102106448
611,0.593369283003795
612,0.64335102106448
613,0.708953988745448
614,0.7291807718348
615,0.843550624133148
616,0.708953988745448
617,0.593369283003795
618,0.593369283003795
619,0.64335102106448
620,0.593369283003795
621,0.708953988745448
622,0.708953988745448
623,0.7291807718348
624,0.64335102106448
625,0.843550624133148
626,0.593369283003795
627,0.708953988745448
628,0.708953988745448
629,0.843550624133148
630,0.843550624133148
631,0.593369283003795
632,0.708953988745448
633,0.843550624133148
634,0.843550624133148
635,0.708953988745448
636,0.708953988745448
637,0.708953988745448
638,0.843550624133148
639,0.64335102106448
640,0.64335102106448
641,0.843550624133148
642,0.708953988745448
643,0.483734087694484
644,0.64335102106448
645,0.708953988745448
646,0.708953988745448
647,0.843550624133148
648,0.781002638522427
649,0.708953988745448
650,0.708953988745448
651,0.64335102106448
652,0.64335102106448
653,0.843550624133148
654,0.593369283003795
655,0.593369283003795
656,0.708953988745448
657,0.64335102106448
658,0.708953988745448
659,0.64335102106448
660,0.64335102106448
661,0.708953988745448
662,0.593369283003795
663,0.64335102106448
664,0.593369283003795
665,0.64335102106448
666,0.708953988745448
667,0.7291807718348
668,0.483734087694484
669,0.708953988745448
670,0.593369283003795
671,0.708953988745448
672,0.708953988745448
673,0.843550624133148
674,0.64335102106448
675,0.708953988745448
676,0.708953988745448
677,0.843550624133148
678,0.708953988745448
679,0.708953988745448
680,0.64335102106448
681,0.64335102106448
682,0.64335102106448
683,0.843550624133148
684,0.64335102106448
685,0.708953988745448
686,0.708953988745448
687,0.708953988745448
688,0.64335102106448
689,0.593369283003795
690,0.708953988745448
691,0.708953988745448
692,0.708953988745448
693,0.708953988745448
694,0.64335102106448
695,0.64335102106448
696,0.708953988745448
697,0.708953988745448
698,0.708953988745448
699,0.843550624133148
700,0.483734087694484
701,0.708953988745448
702,0.708953988745448
703,0.843550624133148
704,0.64335102106448
705,0.64335102106448
706,0.708953988745448
707,0.843550624133148
708,0.835322195704057
709,0.708953988745448
710,0.708953988745448
711,0.64335102106448
712,0.708953988745448
713,0.708953988745448
714,0.593369283003795
715,0.843550624133148
716,0.64335102106448
717,0.708953988745448
718,0.708953988745448
719,0.593369283003795
720,0.843550624133148
721,0.64335102106448
722,0.843550624133148
723,0.708953988745448
724,0.64335102106448
725,0.708953988745448
726,0.708953988745448
727,0.708953988745448
728,0.483734087694484
729,0.64335102106448
730,0.593369283003795
731,0.708953988745448
732,0.7291807718348
733,0.593369283003795
734,0.64335102106448
735,0.708953988745448
736,0.64335102106448
737,0.593369283003795
738,0.781002638522427
739,0.708953988745448
740,0.64335102106448
741,0.708953988745448
742,0.843550624133148
743,0.593369283003795
744,0.593369283003795
745,0.64335102106448
746,0.708953988745448
747,0.843550624133148
748,0.64335102106448
749,0.835322195704057
750,0.708953988745448
751,0.64335102106448
752,0.843550624133148
753,0.835322195704057
754,0.708953988745448
755,0.708953988745448
756,0.708953988745448
757,0.64335102106448
