"id","prob_A","prob_B","prob_C","prob_D","prob_E"
1,0,0.428872771497114,0.168903020013781,0.372748728633903,0.0294754798552012
2,0,0,0.429231192811367,0.399090818046454,0.171677989142179
3,0.10270736876953,0.553726040631392,0.237330651831919,0,0.10623593876716
4,0.510638038688694,0.450792403576654,0.0159017689211987,0.0226677888134534,0
5,0.112630999443736,0.253883744077031,0.508820271862855,0.124664984616379,0
6,0.0572382905185688,0.303589136909368,0.530395077727511,0.108777494844552,0
7,0.0982370748784742,0.31627826271407,0.414282712409044,0.128413492503609,0.0427884574948021
8,0.125739131196562,0.499938337648355,0.374322531155083,0,0
9,0,0.163341339297204,0.576172957313384,0.260485703389412,0
10,0,0.00729280436741705,0.373247181854598,0.619460013777985,0
11,0.759430256327484,0.0860355783756341,0.154534165296882,0,0
12,0,0,0,0.36210779489275,0.63789220510725
13,0.160090743829207,0.0914133583104222,0.467182527595109,0.255306369568238,0.0260070006970228
14,0,0,0,0.110094752654983,0.889905247345017
15,0,0,0,0.0997617552140141,0.900238244785986
16,0,0.0973577327462486,0.294461786004566,0.390995417490045,0.21718506375914
17,0,0,0.15535283780266,0.344641348189726,0.500005814007613
18,0.167920888504248,0.101662770767698,0.274037257542035,0.104137865114766,0.352241218071253
19,0.188305862905302,0.189554789799498,0.184701731203351,0.0427857126021937,0.394651903489655
20,0,0.110297265120314,0.0801659996564133,0.809536735223273,0
21,0,0,0.422324890181517,0.145678414989603,0.43199669482888
22,0,0.214826582065046,0.684658183961053,0.100515233973901,0
23,0,0,0.0735971615018086,0.79703552939884,0.129367309099351
24,0.0256419561121012,0.137955156495651,0.345305987842936,0.132395921252557,0.358700978296755
25,0.116301952705862,0.797687802977643,0.0831330381921491,0,0.00287720612434542
26,0,0.106779019073606,0.486043495884943,0.194943445433099,0.212234039608352
27,0.029398951294897,0,0.0294505685388542,0.262163595949986,0.678986884216263
28,0,0.201512863339017,0.568114962072081,0.16914353422114,0.0612286403677614
29,0,0.0456848174386136,0.287792812353744,0.538586495616831,0.127935874590811
30,0.230563690182083,0.274474645691307,0.49496166412661,0,0
31,0.996809882551808,0.0031901174481922,0,0,0
32,0.126990221006538,0,0.375684443554514,0.294698768123561,0.202626567315387
33,0.0529507611456752,0.156731180153989,0.179110446032421,0.539460343364682,0.0717472693032324
34,0,0.25311980476899,0.674679563319588,0.0648763547621105,0.00732427714931135
35,0.406669563595726,0.462760932430215,0.130390716001915,0,0.000178787972144665
36,0.560012960931128,0.0712370701678098,0.368749968901062,0,0
37,0.316895560419129,0.185835722039329,0.0489235896478819,0.0196784105293104,0.42866671736435
38,0,0,0.174629296282799,0.0761261910359582,0.749244512681242
39,0.649509457628502,0.119942631248138,0.1725556575649,0.0579922535584593,0
40,0,0,0.0381579696333543,0.252365660553457,0.709476369813189
41,0.0453149438020024,0.179839024712433,0.67005979391,0.078253071613782,0.026533165961783
42,0.284193630038659,0,0.555434088000791,0.16037228196055,0
43,0,0.0130567347867916,0.0156155869024966,0.863162863218675,0.108164815092037
44,0,0.317087182131778,0.520611323881936,0.162301493986285,0
45,0.0343914848018027,0.566381825155625,0.348714752505096,0.050511937537477,0
46,0.09365432709517,0,0,0.152974053297832,0.753371619606998
47,0,0.220303442013332,0.676991807323125,0,0.102704750663543
48,0.480940466003042,0.468207700617263,0.0508518333796949,0,0
49,0,0.187323933880801,0.552831566258294,0.259844499860906,0
50,0.235646431730755,0.686710792976924,0,0.013058029543365,0.0645847457489561
51,0.0988323526113842,0.744847299464685,0.0248193039914416,0.131501043932489,0
52,0.0108868256014744,0.106137476062038,0.446456146919546,0.436519551416941,0
53,0,0,0.313885475718995,0.646607584023921,0.0395069402570837
54,0,0.0604936742588534,0.452103336150415,0.46361571832113,0.0237872712696017
55,0.0923597975650002,0.189355891161029,0.682640077955305,0.0356442333186657,0
56,0.0705369699603259,0.382285689217407,0.300797906923367,0.2463794338989,0
57,0,0.00953900963756272,0.224044287986248,0.402275920330704,0.364140782045486
58,0.107144069399976,0.713282780138222,0.104612649007676,0,0.0749605014541261
59,0.316116171670081,0.646247799007023,0.0376360293228959,0,0
60,0.180089049021279,0.546340354816648,0.242835792114089,0.0307348040479838,0
61,0.0739562021096914,0.514342634385047,0.250393588527115,0.161307574978147,0
62,0.00529931855823317,0,0.673324295771204,0.261689325100607,0.0596870605699554
63,0.0108764070645353,0.160687822735528,0.671879189902948,0.156556580296988,0
64,0,0.101689768630164,0.187050837023253,0.19608883435571,0.515170559990873
65,0.106328124540126,0.149567693129065,0.744104182330809,0,0
66,0,0,0.144231031812011,0.57259944829063,0.283169519897359
67,0.115434926694405,0.450964640476442,0.261075217704903,0.0524921488524941,0.120033066271755
68,0,0.0477149755884971,0.130780718290388,0.661447607147272,0.160056698973842
69,0.109603207270503,0.241724797429185,0,0.317878186015397,0.330793809284915
70,0,0.142183355920929,0.763716321832117,0.0941003222469536,0
71,0.0104284081091154,0.0467905462857997,0.238077294960241,0.382104726492739,0.322599024152105
72,0.0453820755472458,0.103626072220646,0,0.081728048364085,0.769263803868023
73,0,0.0394900837645786,0.289718794672899,0.645886548001882,0.02490457356064
74,0,0,0,0.439483449732326,0.560516550267674
75,0,0.0850674785597035,0.0447044940418517,0.658299388680362,0.211928638718083
76,0,0,0.249731249426101,0.382934966970495,0.367333783603404
77,0,0,0.490067819013905,0.451023635152774,0.0589085458333207
78,0,0.255813064893927,0,0.290587082319583,0.45359985278649
79,0,0.705637592036282,0.122449823486919,0.171912584476799,0
80,0.0658997898195389,0.0870375767819282,0.276937102818081,0.559003694671099,0.0111218359093526
81,0.107868266972099,0.324062430164729,0.496765686682303,0.061885758002146,0.00941785817872318
82,0.138037792372118,0.565479469558843,0.296482738069039,0,0
83,0.320480524019318,0.679519475980682,0,0,0
84,0.0715035296223348,0.264529312516877,0.341312337880187,0.3226548199806,0
85,0,0.0137361448032235,0.702518866661657,0.2161422133231,0.0676027752120194
